Income,Credit_Score,Loan_Amount,Eligible
65054.413531009355,670.6968144801517,25697.387808228323,0
32915.9415151495,334.4106632206984,32313.790232341944,0
115405.10272587223,415.7788168159386,13482.493375800252,1
80617.46344508801,744.9630021604221,41223.50752467584,0
42864.28055034627,380.8070579710739,48529.765010906136,0
87170.06844058567,488.4548305873868,17086.951981156886,0
81812.82404578957,775.562407021977,27267.167822024585,0
55816.27180328405,385.20892112889345,8875.224972786822,0
31355.7592199629,345.50525959000447,30161.14954083358,0
87157.31955927996,566.495897294006,27625.254883100624,0
72030.77009037933,466.330731203195,11499.641786978493,0
97231.83917356393,609.8746004661198,24892.979590313378,0
72016.35011119934,742.0926897659112,20034.709343895345,0
105218.150031854,375.43166848400875,28482.38938873352,0
75190.68387744855,619.3844965048568,31354.445094295963,0
76093.79715353862,578.0298182144252,5382.301037324428,0
107665.3602658345,379.2433323072598,39245.26923272999,0
60348.286621239706,643.1991670409403,37085.643133778336,0
33401.52284506407,450.5022298234244,21482.8873792935,0
22878.267631333896,568.3088751992068,7382.117100596822,0
95513.7255673619,345.24977835238406,38971.96429032727,0
82030.95513534646,552.7712314674927,47982.88222151596,0
90407.97680992236,468.5549074235512,15806.821820990639,0
41296.41615089108,752.3096661519448,19558.607618166705,0
33637.147558676974,331.33829984855254,13271.580026681673,0
21454.466566788193,530.2340012050814,30962.125550517787,0
55058.7558806597,552.1372832722909,11967.862759135473,0
78991.7686854633,698.7533419645154,21028.727455762077,0
59224.40450997323,615.8581662996161,36365.58562704183,0
63747.49220237291,666.9667854567996,30205.219235420678,0
110415.86944937485,727.3771071084659,22390.815394757086,0
54825.54670233004,774.2116355120038,23911.232081339385,0
71398.94891598108,472.6315231973588,30294.989718045326,0
98365.3012741143,595.9124879501467,5263.9127549222585,0
59654.27823212701,762.05944314156,8532.944080412442,0
82208.67002278735,844.1981220307811,44656.61304933552,0
106236.37087467451,789.2356210740697,8504.554509108084,1
114952.06236576421,504.30699444340723,36806.16182947273,0
34707.34809290379,407.3415844702577,46401.717384907366,0
112658.76251614944,569.1658955736239,17180.762193577903,1
69211.62930795382,707.9027985098232,21672.114667678143,0
45824.43882989584,570.9129889143137,30601.463263012232,0
65913.57562382612,565.7494748225176,44676.903633736314,0
118003.2575285477,761.0267315949903,47385.75142671891,0
69261.80939928695,498.7720784869525,38280.34616500706,0
52875.16102875082,772.8870711464051,8897.889238461232,0
83340.08543167257,523.742640523448,35111.93699906829,0
44014.5618778193,480.52820812308664,23463.667484269794,0
27586.33281086639,549.6944511598344,26181.544977097772,0
32887.972191064924,719.3458272711777,7211.677565532967,0
32804.58389577724,369.30111532519686,13597.79627058612,0
35190.269351229435,408.03056872960957,40573.11233901415,0
33882.71726494101,823.2946541147006,25428.14748715369,0
84087.47448032146,396.52039505974653,18574.8008734017,0
38188.00843991448,612.25002486208,22280.858328423117,0
54566.72833238632,618.6229566640659,43447.97809965561,0
109678.84099060118,569.2934541276346,38704.95578322306,0
67396.16402628724,654.6098867172502,17254.192873148724,0
86755.77385210272,426.40469918869013,10287.5828095568,0
37231.98712016299,603.9642472772116,16339.919973983227,0
39228.90188086708,504.69529038579344,46434.04029746302,0
24086.861626647886,663.916992796054,31171.49770323899,0
36893.506307216456,377.6729488552322,29006.609393515228,0
47859.03390319586,613.9825792617119,31837.711986160768,0
37701.04842767469,401.89869546082804,21471.271958593188,0
28870.25337570556,453.25368471327,41319.81591437807,0
32063.58711006008,420.2903901779708,28547.88121851124,0
66077.87680327258,400.5607789278494,10253.655624595798,0
40633.371840579246,754.1410233583669,10807.930617307833,0
56426.98610480755,457.1391622134897,29158.661592617824,0
70341.72708548569,809.9180800254471,47145.65981318776,0
89039.48286293654,833.4595889398549,18875.84547542894,0
23931.213984109894,614.1932584654035,44129.352598664824,0
99941.03989090427,378.6506174661495,39384.30139604957,0
82790.03894909078,506.0015338587697,16151.559930810809,0
28175.903194887193,738.7527448415177,6635.33367423091,0
107357.86241067773,502.0649007833888,9583.126931407223,1
112087.24005318132,347.8594700665338,37782.22702313481,0
26107.795985486373,606.2317010105033,13985.1382118291,0
47687.76481472037,764.8164683228191,21707.19142274272,0
100620.12797930614,737.7595129289264,27576.462470289116,0
94825.96903836583,396.31772707169426,37646.067580257324,0
38452.10193563774,670.0205379268567,10095.405046660642,0
40934.93233367103,421.2773448896059,23286.488237485766,0
57047.2102791382,420.0141440036947,26828.280911421294,0
68452.29851910213,780.7394753178519,29337.217878719286,0
81825.4771530296,437.3179240071266,41826.22886278475,0
56891.36395697724,444.7860405849061,12725.518776944762,0
66253.47161331479,300.35936491871473,41352.415332198005,0
94747.09381337566,778.8679687690346,36179.52924634935,0
23668.32028905979,735.9271472650241,30014.18663895317,0
45243.694434402074,645.0309142998728,36478.75416811573,0
91334.95858845525,712.6461701663632,23540.798252824537,0
109520.68376871993,383.62671208347047,11227.891368565604,1
71167.7442115666,552.0779770231665,34959.43581194153,0
73211.34852653157,493.17066304182947,28610.253800853003,0
30717.201133977607,351.5770894413591,33771.8660244249,0
64741.236682345465,567.3717668682082,20209.94514628205,0
73261.72664550232,806.4068076884495,45808.99598029262,0
44247.05036347297,322.032515477882,31431.644085900964,0
46924.323094938096,460.30350242158664,8843.111793089322,0
57728.416310462264,414.1475149131369,25241.17958169929,0
22007.119777772637,430.98065951613296,39036.022463463545,0
52207.916558317826,799.6390035336565,40736.055277952255,0
41144.800699654465,557.4379798288596,27256.867374369143,0
52749.735217791465,556.4646771169004,45263.64068740855,0
31976.213181925123,718.3166033504053,17045.079673743392,0
109052.72807398949,384.9707122027092,23476.941375721995,0
79359.24535540486,567.995944755028,45436.86097560365,0
87910.23191444896,536.4918677665828,45331.55224122105,0
98917.12386073383,628.3008798006608,35857.07459711064,0
69844.21989290573,849.7567367877413,43654.124620499904,0
28692.02880874237,723.1968917451259,8994.79701303047,0
73710.65418185477,518.826136659585,43924.77392934993,0
78684.11180208792,755.1541787507258,19427.895794760203,0
94543.947418433,393.88959982186407,13024.918059269734,0
63165.95462296794,316.75502746992805,15771.642635392085,0
32758.030279556377,412.4466048553502,23808.58286062492,0
48377.59057987244,487.2263558628428,16303.640207201024,0
56308.22963986351,580.8194166027579,19425.541370742456,0
84591.72413316013,638.3210272976598,11074.031873223894,0
77077.83046689119,800.833144467932,18327.95445015493,0
55609.672589784626,580.4197052527518,30752.771654390053,0
118651.52487929797,575.7016045441512,24883.41686409788,1
80577.48193568872,327.63365540264016,20602.344255616,0
43722.67917359945,319.2013539609231,38590.34579857013,0
30178.24726204037,603.1379790540046,45207.948712699304,0
35285.9139184332,540.9982372865895,39055.515030607865,0
44595.77283845081,761.5492172391642,19940.031595295564,0
36068.13732595557,388.37377159151487,38499.897552689916,0
38656.70240513058,313.73441416437726,11839.108211332305,0
48509.51686938471,546.9713223615693,10864.309464108092,0
37337.35952947548,430.6132062137416,20553.21666662715,0
109676.54246264252,327.2879053363606,41346.60660698257,0
28023.37456616422,698.5290577661959,16085.671125903584,0
72451.13895702547,361.3761499764861,7846.403400440581,0
61039.68269896615,634.5757250042744,10926.92908428598,0
118237.86169086063,454.57736259178904,43643.523583831105,0
31203.890216805234,395.42282769526213,33520.24781362794,0
59785.55990457416,508.86333760562457,16394.05235164895,0
116947.04332753689,740.7951769226245,29988.31213976816,1
106550.71258939803,515.651467297515,28741.083009140766,0
101707.20709492799,712.9233070660807,34494.61902982976,0
45790.282704493984,369.01746323953284,15493.439948972735,0
37088.75873900658,725.0242808157935,43898.1344237479,0
86864.3219924431,430.31332869865673,18921.585293600576,0
112937.59891275858,672.5662214388801,36235.92442893066,0
75676.28930139297,611.1798551625479,5725.60908674967,0
77161.26894698999,811.0295944664281,21769.570845236627,0
47997.90936602841,513.0273848864227,20826.941808146374,0
96949.29331919369,336.39085385894225,29456.79928623565,0
38704.374855752336,310.5355170531891,8273.131779973843,0
52367.92364042437,754.7722085350142,40555.911817674874,0
62543.64386164168,588.6046007137877,14800.136079540584,0
70761.0378684455,726.3842285092221,35466.70166969046,0
44240.97324150802,428.9340800063331,41144.54554598419,0
31483.68247392035,489.79606003227855,30284.46303086809,0
81062.00424416325,316.5571297162254,38339.744302489344,0
48863.055324025576,828.8207785157617,34783.71404967525,0
78123.82214226123,667.3273486854473,20998.840871840344,0
35436.271527420235,813.2627982676185,41398.634256510435,0
68114.01018548175,446.0230240859898,18261.561644848756,0
73258.94325515858,636.3049861741135,30704.581298818273,0
25182.35368224269,673.1749825609509,38542.89826136928,0
53660.427819392055,474.65233514167363,22053.01594156284,0
33441.46769389742,766.4600792585966,18624.542342784127,0
26337.497047276775,820.9388045951363,25670.570457777023,0
118996.02323899453,786.6703147328024,41808.357245711915,0
52235.384497472296,706.486836766655,46846.479341554914,0
100987.44458546348,452.6055738487247,29528.753578695058,0
45464.06547637639,454.88882315809747,34765.97923956433,0
88150.27222239293,829.8481762453208,45647.313000751135,0
96022.78598896865,305.6564727646306,9434.608313582408,0
79563.87406078444,693.8274852831794,15443.536003977426,0
67157.61885501584,688.4353894053942,36900.500281321205,0
61184.091414726856,642.4792475223886,42068.50078605348,0
54886.82665429953,844.5598653477762,43566.306274876006,0
112952.91442478259,471.5336896700489,23679.822958471967,0
103061.94077877291,486.9845250862865,9020.295603134007,0
116502.69106665126,343.41667162060554,24700.166478482897,1
32429.722348554475,543.5389750990556,15383.05655931742,0
93086.74752036443,443.57668942916644,18103.84047484809,0
113834.04568210378,488.8626861977043,39752.04005768776,0
38123.30661656601,759.0144846405952,8398.718871164909,0
26649.62673667775,814.5164824401227,42241.154786631596,0
94112.06492900591,402.1531896028521,24245.108862087607,0
77447.31131799119,504.8799123544062,31822.87689952678,0
104182.8776758272,810.7468091634668,9034.350405605555,1
33977.23766262895,333.9946533790725,20181.158526077583,0
99526.73118598902,350.7982904612582,9036.54135566806,0
40162.73200477446,389.53504406342614,48269.46752964993,0
36365.59428657045,627.3670587697811,41326.77421968127,0
36426.5797930993,382.7597490532986,25683.47394604071,0
101457.47202313821,832.4420097979034,15062.1146745652,0
86519.72206962001,545.6929899921862,47005.479736243346,0
72306.54247691194,575.8348781925915,20506.84680771373,0
55883.04841235025,435.6622386929736,12244.299425931864,0
107720.05408131082,559.0281388391033,30342.39748042797,0
59244.51074226354,664.0524979503564,47469.835415516725,0
101659.9439471577,713.1474253247236,5172.363072514516,1
63913.49085702184,714.6274454904521,15715.617946429944,0
57694.44294249076,617.8401119817486,47230.14381846834,0
66267.97856696064,797.3978762466215,12698.868508572292,0
50137.78741641421,749.5743160183602,10095.955323791894,0
94760.93801762511,716.376463084244,30658.4247109912,0
70272.0390092479,330.58303692425335,43782.972048267344,0
43221.26951468173,303.7828792208071,26469.941796226674,0
109957.45732745685,416.8460024575101,49755.391550803615,0
58389.122137321145,664.9379766523987,35562.726479209676,0
74355.28611139886,526.1586188854002,8333.370824470148,0
110647.21109645469,521.3234426146214,49677.445925688895,0
82423.7995913992,786.5227885262875,23355.24065510857,0
31689.804070836406,792.5595664725113,17933.114023046714,0
113983.21236134751,800.0463952294722,30104.563261004852,0
82770.8053071418,472.632942083265,18693.841631938893,0
53490.56146570861,680.0806970065939,8890.587820406854,0
33927.20726633872,449.3982497009033,5064.275438562952,0
99402.5189270296,404.83540819094736,25231.250881411805,0
82007.27559285135,401.5478515410531,42658.854000196654,0
73346.10919763215,488.15919147497675,30754.183353353445,0
109389.25830509576,536.476690878902,49964.328452454836,0
98859.72112245308,757.0220440802876,17908.099054124,0
35167.487973275114,365.94010140999166,17620.47791420249,0
51172.20677955482,704.2092160671918,12188.72571052749,0
44848.913981446574,592.3002028041179,12382.861471940083,0
94394.62925726769,458.3699384717959,17833.39682045215,0
23353.24347357794,571.0507714930535,40677.80203730872,0
76988.96848713164,464.9681383773625,45759.05557864015,0
96245.86857406906,627.8450753810682,48878.92263684566,0
107676.56367617495,538.6141575703844,15453.034434340369,0
54208.174871590745,390.4230409933833,44658.38955263412,0
102125.73046720128,364.1206910056332,19771.479017480167,0
31063.173695520723,600.6826251396716,10077.824503259799,0
104645.22917345182,796.3271683073569,44151.121648407454,0
32748.86623319824,489.176727606727,33624.75355896284,0
59728.729056036726,703.1500589724428,12412.890323647778,0
99729.53657795537,662.2637452168718,24342.406588085116,0
34991.74273487738,812.3552028702145,17926.596269468042,0
42925.13952326415,751.5395595145275,38155.75559195886,0
92225.25683930663,611.6328923980046,25403.730378092063,0
92003.65365460743,661.366774028759,49517.59752978732,0
84114.76328852974,794.1125566212193,7463.524201681781,0
89394.84444671,519.7353315228141,20975.686976131103,0
74272.44433475961,479.7370882217775,26685.507519948984,0
45179.90589069527,305.94609599935796,27641.00996367439,0
54569.599350391945,754.6030908053053,19217.112007353655,0
38159.77168014257,740.5393852218507,37815.81120939056,0
110845.05613336283,357.44998495508327,44363.61830700386,0
78339.17947661204,617.2715596229851,47242.36858900383,0
60085.141676363986,555.189933991788,41229.20195597868,0
66200.58036441327,365.2900025300113,43276.10887879697,0
114728.33396118153,839.3125248833979,29774.538527899796,0
35335.14031160802,418.0827381048455,42164.97018920666,0
78622.98320167972,336.97879904980863,18657.67591165785,0
70588.8678884466,627.1660587260503,22931.54429491465,0
81145.42354346479,706.376672423168,19261.085621834492,0
21811.01838208405,317.8438953259528,26032.430095156644,0
107212.39089441515,662.2947012998623,17851.082730738635,0
113211.82824836124,592.7605317732999,48272.51490145011,0
76513.3183589209,356.79575488127665,19078.00826025507,0
89665.08238768922,394.88813232049915,9412.004214992292,0
112249.93811772957,612.3858635238444,28706.772472268603,0
90723.86343133987,462.9966874323086,7569.458530032936,0
35253.90429142614,816.0736507582238,9974.442483886123,0
77628.8360166813,750.307126216228,14872.522513831083,0
80671.50463828558,840.9619635825146,25895.761244696376,0
62413.0671302386,442.8189614227277,24496.291953906257,0
93644.42356247228,833.3479980388873,40986.133790125605,0
113436.70147690148,537.1786283853569,38276.3594247851,0
112556.85129067763,491.13533742256504,24184.323229581558,0
65083.93714041321,327.6922398331443,20016.689340903344,0
31323.804584075526,329.02089182278144,19241.095282767437,0
118484.11989623346,680.6061907706601,39829.77892823041,0
103889.80864459342,551.8609469387154,7343.258279957138,1
32466.268120326684,424.5868943198581,5576.974227977262,0
112084.18826173723,637.683668478878,40799.49763669916,0
106989.63620621283,439.07196503756114,26471.58691950722,0
71883.80571260721,617.6974648894325,10889.651234910918,0
79127.54357449293,497.5648108404797,15600.467056752557,0
59900.27038701303,752.9537246365005,46962.67788938221,0
25476.163882203135,751.3828884217287,43677.63390312041,0
53519.724164590094,562.5427189673208,36940.32726007876,0
100285.34485980115,492.9505101342586,26700.135365179696,0
20463.202300460285,499.407888107502,28414.563178612356,0
53349.917169114415,743.1429891175198,48886.004087778136,0
59816.86935909433,480.4987155386866,48459.66997479292,0
73739.56029379228,414.9826555387653,14687.107060362543,0
111985.56164127604,346.57858803141875,41499.705483739315,0
54634.59943659612,556.6812164864245,13875.919977515756,0
54695.32018962277,565.172654405913,14609.186504777812,0
93750.12481097484,762.4997907215989,35424.186537405956,0
65221.794088980714,421.6812830453352,23225.049436439676,0
42460.4822939982,509.54520051761995,46919.49831979341,0
65243.95161326934,744.6231563915301,9005.438070320397,0
34085.70203797999,752.9929859119354,28018.653836427187,0
37638.69865062233,511.53609178832255,46333.46886994046,0
69836.77727394798,552.5182128076744,45685.11472157773,0
61892.544950454794,466.8072399671056,12043.814603708355,0
111484.59010681,812.9051831306216,21498.69650434054,1
56239.38991166331,365.2540711578692,32860.46300210133,0
78058.83502780434,813.5621826508085,12172.769814713098,0
83226.42879195305,676.1265485094387,48560.99774205824,0
21309.445658833363,592.3646839777022,46163.71979274471,0
86353.73720167106,317.9624834314727,12512.758056551113,0
37803.59668697514,561.5779055021046,10451.995756744343,0
116107.03174694552,524.2614577515028,8843.38172637194,1
34866.2727753113,388.6703465863174,45924.964881648404,0
61462.412372702376,661.0252819253612,13713.071440795735,0
28534.966807864388,834.1329990525572,23732.82178449596,0
119687.42518459473,609.2038460854887,25198.311454340135,1
70219.50103312425,693.1143020441702,31955.49698961054,0
79538.50173200437,337.64774891130924,8228.090468634124,0
26707.64773884275,529.7168476993471,15204.137783023218,0
94996.04703991777,363.99716684047274,46917.06741135167,0
40990.55930955858,637.0377095450807,45878.45482708563,0
109805.42894407138,816.165187017785,40158.07913325615,0
40513.964048200716,663.9777528594011,5873.056052819695,0
39068.772066366655,342.24167657293185,19715.304582324596,0
23654.966784809487,495.06641274179555,33258.14309043085,0
67206.69451099992,602.8648586924683,17383.559529806407,0
76484.11332626163,521.7642658732887,45931.40127741998,0
26570.863942835236,758.5042057613448,33525.02578245988,0
97552.76166950105,748.069052590494,8235.802279240052,0
65328.88347480276,636.5070610567718,45905.25149760664,0
72439.026932758,505.4018698229879,48099.499617930014,0
64076.274693822816,440.43500556978427,8497.058827627647,0
60076.3060875326,358.23087501722114,28956.210568759172,0
75964.03313082179,495.19372591760475,18651.39269963767,0
35524.02459307125,527.2448844642457,22677.758441663107,0
38192.81304952711,671.7026088072405,13084.304807990386,0
106178.56210135172,661.9879033636654,31013.244590558566,0
114611.54621336327,338.55947680269134,48109.07089620008,0
57330.9316279753,517.3926234871368,27638.267012222408,0
47074.46731435538,399.97837696954906,8731.156162751653,0
84399.95432390158,386.2469879242431,32900.06000648338,0
60873.41710980964,755.0161823554852,20310.034750306564,0
22538.635566034485,323.05336919394165,43516.6335316084,0
35615.25973661904,530.5505817461667,24560.51667424116,0
91597.22288473975,392.512010671585,13677.782402401053,0
85892.39419101513,783.6316186231606,13599.753021101522,0
22709.59925034835,606.3722823012693,39594.388132452215,0
42197.216193294946,427.25935000726645,16951.441923831197,0
43107.47965880714,576.335007941507,39525.502737165036,0
87189.27435987284,702.3174978367138,14264.928984496972,0
21971.053775436416,826.9649049056886,19475.886591558923,0
30410.858198457383,421.2453023349804,25946.913759786472,0
99991.60853731894,787.3999746711398,47443.813236205286,0
37854.46620543336,813.8672627921196,46927.91411392211,0
85274.61078518747,804.0312994926364,14309.234394002951,0
43818.27810467265,649.4778962740504,21119.856855938277,0
29944.139275934518,646.4013599390892,11722.972480419754,0
44317.2190999454,521.7658482511025,27949.32856910737,0
92226.69318556592,713.8188352670834,25726.214781259998,0
105569.64681062858,592.2117100930126,45534.20731028296,0
103021.98645669916,672.590939175562,46850.24200059827,0
59718.352961845485,535.6518471168375,22260.532595328143,0
86808.51365706461,702.3230552237264,27128.207435854525,0
40498.429541582096,753.459334682502,45330.63121157599,0
49314.77302610133,380.53994113154886,41301.851348527765,0
109633.58185211198,758.1113435658253,5164.534010509217,1
21300.192351073605,597.163092484669,19402.680388261215,0
28550.853085446808,764.5662499996233,23979.840887125665,0
40788.62551460273,537.2159384875581,15337.232765745428,0
22653.22038738197,508.47226696066923,13980.722715317244,0
38143.54350897973,803.2834028844723,6700.302796805585,0
78304.15609696921,438.14309715162074,33951.63762813922,0
62142.4550592498,764.3167789073786,16812.963071742455,0
109267.17110769749,566.2113148801723,7355.623029409089,1
101744.35617384409,582.7524934031928,15394.068973762864,0
54181.7351697876,469.6575548192162,41086.127877625695,0
45942.34334312925,615.1732103404586,43317.0131740946,0
57969.24081672669,478.8661579519162,26737.98103369862,0
79029.49425148078,321.5981778329088,23723.180168390878,0
46806.364082287626,449.59923293939585,49003.41620758018,0
82414.89078491341,303.5084738736249,14025.409681463145,0
60941.16521912404,838.0951328812712,14691.167728457382,0
75204.71808519802,831.1609654008611,18134.02296663799,0
63612.65291353167,517.3354136097678,12774.07932264893,0
49446.575954191765,700.6039698868053,22071.451919188396,0
114845.33069621566,490.1933541257338,45987.54021453892,0
96360.57941597608,669.1012363972868,32690.65282828584,0
34011.317576645255,742.9865236752885,23537.594687551864,0
106846.79758979128,820.7159345807324,47048.48575570466,0
68743.11982495137,520.1167517173196,7180.890461412005,0
109455.22268940914,730.8138906258262,14462.428005583763,1
99985.52559473152,446.2606478476653,30464.987229579154,0
62521.350446923345,844.6827670865066,32699.868043693063,0
22246.93083201174,314.17327932039314,6780.087795317591,0
46867.7359384946,631.9408435756166,23136.744105820948,0
74163.4214660867,662.72828990823,34211.928417389274,0
83347.82198261473,678.4250563907708,36413.17458815307,0
45788.76854332023,366.21316833399896,33716.29561323212,0
33935.60740728241,816.1913809102217,19425.345096241603,0
103493.02367992992,399.65080347754554,9208.405561905929,0
118440.21807035521,642.5143717819126,24220.060088870036,1
72569.01823026859,422.4718435176967,10793.949681562495,0
37167.92858483035,468.969029361699,47643.06463343002,0
47230.732651936894,600.5521979504683,26382.688971018273,0
21839.067654746672,529.4563802105171,19276.66284605904,0
111429.8806560499,388.12408053707844,39483.683200350504,0
31775.10828901411,394.0150213314665,27407.686666201873,0
77651.64755142535,529.9796334895398,18951.531080560253,0
47405.5220687206,716.5056380515255,41538.54840758608,0
75417.80025157935,793.8805557662837,44021.846795050486,0
85142.03883518642,346.2702142426606,35285.36748299046,0
102974.18037072016,516.2071491576705,7113.399008345028,0
40642.12717606032,355.13506004758216,30484.529607493943,0
21099.582865848046,309.1258643479288,39348.27103987767,0
33688.56300688073,663.9452754541761,11142.635543761198,0
110001.8641848105,631.3471930816233,15290.18381230715,1
107389.00775625152,389.66051259818744,44712.27972806614,0
79741.31021703083,428.5970582011853,5905.477483388331,0
80051.68604336533,313.0392645044851,38872.72120216892,0
86503.66745462555,759.2209631319221,26319.79816314903,0
37537.12786234496,836.0798278267033,25104.74714778231,0
111441.19459249597,374.5027452370799,5319.3439622699225,1
61877.05248920731,427.31136757091394,41872.920393492175,0
58313.85282494975,777.6252381708136,21192.120528645493,0
71891.77052828376,809.5550888759017,29334.45340852443,0
24696.596677505506,530.7950605437456,35478.53088510467,0
36628.33687560794,327.84235974799077,36618.33093970621,0
93803.36164263704,321.66550853105065,48019.102647173255,0
28279.866792512646,615.6724263379558,28910.29789564741,0
80315.21094663882,516.0923098912485,22987.379793849243,0
44534.9109681321,315.75883516771,47916.663192126856,0
58929.56140419765,620.7888157719062,33894.96057614845,0
48869.37367706999,306.21639512396234,18416.766032445004,0
55567.27164649491,733.0545769821001,10690.891043160702,0
91904.59051842455,468.5380524868543,42914.952565933156,0
49712.1715623175,322.1419016550777,21298.17212573682,0
76640.46402968973,623.5937215407344,34721.1374613994,0
67605.04021990998,518.7264279381801,26186.738871465415,0
86367.11653626482,835.5902273464322,13951.840090776725,0
113682.9739324758,599.3092643770362,32075.89738792093,0
93257.20972102504,451.38154957035454,7730.738102780704,0
41494.03785907567,690.1913755486861,23600.41069420365,0
23118.313506128467,449.32060139849125,29597.672284865195,0
46226.404429982504,797.3338102741608,24622.11383533606,0
79507.79307002548,506.097083779057,38690.247886294586,0
25142.581348425036,602.4277095269128,42256.62295453906,0
69636.62472012363,327.81520710332586,39705.93833149301,0
79684.28489168892,534.3666808737269,6746.582651531095,0
53424.389081696085,757.7999468135472,13735.79467006875,0
97091.22037458219,743.106842949838,29147.337916869845,0
30659.82531337718,423.3752073694394,47066.99181997106,0
27513.778173580875,424.34348905580947,42573.05487734526,0
92818.87562036034,749.5179217172802,42914.052875831076,0
69549.13162061985,811.719131093129,18644.368719185368,0
88840.23964277361,352.44850670015194,24325.155368541615,0
63482.733860374625,547.532251684424,26181.767629217182,0
44640.20332391068,485.59985343032594,12081.72125074597,0
101910.23176741997,778.8786505015917,6398.065861000534,0
99941.58789689792,345.93870307401033,47610.63047572326,0
89469.64708544267,416.1192684069206,15832.066354857803,0
47214.51372299627,713.8575856725719,15797.70066756341,0
79023.06668690871,328.21161693966855,8752.057419594179,0
56097.38969400268,570.8944593928591,46782.84883747003,0
29158.207332663413,543.1588690738461,31088.170172289738,0
111731.35754622427,483.92064844381173,35016.658570640924,0
33681.86309189614,517.0147734254081,46020.959926837364,0
115023.73538208024,591.467322811628,20552.907600535527,1
64600.57729579557,388.75204711361073,32967.82900121379,0
38513.29288386197,614.597733055976,6745.9754627999355,0
74190.09473783581,742.9877811149925,13404.76377040082,0
107294.58358764082,718.0885113845875,42406.06122904741,0
93222.48864095611,384.64494758157554,39504.57603522511,0
100656.11478614497,382.08720835781065,20778.92111557161,0
85878.33667107174,447.49590225970235,21956.47824983956,0
89227.65645178525,498.59109948757043,29009.949509911075,0
104919.56515653193,524.6505697746654,5010.845210831055,1
44966.800885918594,673.8334692583398,15855.995121711254,0
68942.49636431405,331.1742376912095,14370.43138736965,0
42120.94418196022,319.0699873243365,16271.732603739356,0
118766.8007996647,515.55080961915,41265.76291400486,0
114405.93396866132,683.4400306758893,17585.32354458994,1
23942.68113685059,406.3894386260654,13618.459492256667,0
90557.51725156885,652.8274646909384,27691.85573568642,0
112524.83174156658,442.9054758671647,43954.026636772935,0
38057.53451273336,787.3473598474341,15860.736672687493,0
76794.52305526295,792.6294693466391,8534.130925675941,0
111548.82975880419,463.50796235472956,21038.21311323491,1
23394.597858579884,426.4965646797823,38644.332105424,0
89742.026724684,526.2171846364272,29781.074511265757,0
49734.90073725508,432.2923718490818,41755.70163084564,0
112439.61953765304,669.8111138104371,48181.64664241553,0
117105.82451653677,754.3355765015571,40669.81145382277,0
114426.64891134339,670.2006720011693,32171.1385479689,0
67421.42166574637,753.3927459871422,27200.37146235712,0
106204.26509893134,518.3456892141107,6803.108885672,1
104454.93985350704,385.9743338898735,49294.489046631854,0
51910.04732432556,705.8730210686756,22256.650515876914,0
102891.54741506773,498.2609778278546,11850.269626259007,0
23700.76347154926,669.1989538760229,35001.898492840555,0
79626.9878482053,448.85416808997115,17792.97300929567,0
43000.883728770306,344.67629914366995,31360.022191897144,0
32056.68857772788,845.9199875182699,31404.555853006605,0
27695.320162920914,385.9108293618296,25057.841940629114,0
89628.87758781397,843.6315466799145,42625.33769952692,0
53987.496376806615,837.5039629115461,16923.517769994934,0
92476.67715287615,736.5999571494218,25188.466622798038,0
26535.634079894236,662.6826291450986,29196.145786593715,0
51529.03378306104,617.7938776380965,34863.112434528484,0
73949.12923753372,776.3558499578091,40278.733272751524,0
99072.31648389636,459.1917368907184,22766.327729521523,0
51875.25029320699,557.2246668666824,34072.11248434682,0
82589.1376437009,640.6644831515761,11777.492888083361,0
108597.77482361872,526.1547617282201,46969.164524411535,0
81586.31881823046,535.1175497496474,22237.646288945158,0
43295.94747536338,481.65656712614646,37828.46398893973,0
22440.078155653802,610.3274991764948,5915.348684697994,0
107009.88739009299,767.8159904083138,14233.421430716315,1
22126.941085038714,410.84060790347206,26918.71449456101,0
107470.16726841994,813.9381713143928,44521.361047955594,0
72893.7134027212,678.9982095615263,28726.48174778047,0
113906.76985128962,752.8002669740166,46844.17170322456,0
99878.32357736654,605.9048809465064,26770.860346225836,0
119793.41105333375,728.7341857832349,27070.20935311775,1
55071.18154517101,308.91021853670696,10388.605482523935,0
96718.82889311269,750.1092336287444,41119.53098684989,0
60193.09136092421,322.0763724969516,16113.443561017812,0
67987.5620303909,789.4523569995744,45482.56202175418,0
82750.546321837,845.5795109812539,45987.08991486782,0
107367.71141863387,461.73710419722784,47448.95503433674,0
118408.3469199295,415.6752059571865,28410.37200963905,1
96827.34138645182,720.9498501219224,35469.220315264,0
61776.67821673337,439.16448750613927,40033.21460277486,0
62135.70022770702,776.0593107447119,10895.657839270953,0
93758.23015888914,356.56342568661216,32043.073774887376,0
43877.71457683023,369.27535800864706,6543.405558649025,0
31047.411313139466,838.5333553053385,27390.473752492664,0
55462.21576407766,670.6113940485026,11967.920672910233,0
48723.89916540818,765.7879734359241,13231.531668293812,0
49630.812045599014,478.3811575433349,21427.14050116707,0
43360.77510499099,672.0660622363324,24459.672502242636,0
24209.31896363619,626.8330050197285,33042.759103948425,0
21787.39347334138,631.7325660676208,8349.278829733204,0
118772.23897360316,675.3928527457468,27666.12925568501,1
62777.313373586236,616.4475452210042,13218.13086138955,0
58432.66471596817,535.9843031164662,30828.882876428386,0
